timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,jerk,gyro_mag
1780239219058,0.08853444,7.630113,6.7334027,0.3742203,0.100866154,0.04680617,-8.231251,-49.443752,1.1812501,0.0,0.39039165
1780239219059,0.19142582,7.591828,6.3335023,0.3742203,0.100866154,0.04680617,-8.231251,-49.443752,1.1812501,288.0306,0.39039165
1780239219077,0.19142582,7.591828,6.3335023,0.32290915,0.120107844,0.040392276,-8.231251,-49.443752,1.1812501,0.0,0.3468829
1780239219078,0.025124637,7.5053873,5.979365,0.32290915,0.120107844,0.040392276,-8.231251,-49.443752,1.1812501,292.61206,0.3468829
1780239219079,0.025124637,7.5053873,5.979365,0.32290915,0.120107844,0.040392276,-8.15625,-49.29375,1.29375,0.0,0.3468829
1780239219096,0.025124637,7.5053873,5.979365,0.21723256,0.08284616,0.05688515,-8.15625,-49.29375,1.29375,0.0,0.23935202
1780239219097,-0.1591227,7.463513,5.8546386,0.21723256,0.08284616,0.05688515,-8.15625,-49.29375,1.29375,108.89911,0.23935202
1780239219097,-0.1591227,7.463513,5.8546386,0.21723256,0.08284616,0.05688515,-8.1,-49.3875,1.3312501,0.0,0.23935202
1780239219115,-0.1591227,7.463513,5.8546386,0.14484715,0.035200074,0.10544751,-8.1,-49.3875,1.3312501,0.0,0.18258949
1780239219116,-0.19262223,7.43121,6.0248284,0.14484715,0.035200074,0.10544751,-8.1,-49.3875,1.3312501,81.46667,0.18258949
1780239219117,-0.19262223,7.43121,6.0248284,0.14484715,0.035200074,0.10544751,-8.118751,-49.237503,1.7437501,0.0,0.18258949
1780239219134,-0.19262223,7.43121,6.0248284,0.14240377,-0.0075592347,0.1390441,-8.118751,-49.237503,1.7437501,0.0,0.19917138
1780239219135,0.059820566,7.353443,6.090631,0.14240377,-0.0075592347,0.1390441,-8.118751,-49.237503,1.7437501,20.194052,0.19917138
1780239219137,0.059820566,7.353443,6.090631,0.14240377,-0.0075592347,0.1390441,-8.025001,-49.256252,2.04375,0.0,0.19917138
1780239219153,0.059820566,7.353443,6.090631,0.15126105,-0.06986566,0.09659022,-8.025001,-49.256252,2.04375,0.0,0.19258969
1780239219154,0.35084763,7.3103724,5.8510494,0.15126105,-0.06986566,0.09659022,-8.025001,-49.256252,2.04375,178.29417,0.19258969
1780239219157,0.35084763,7.3103724,5.8510494,0.15126105,-0.06986566,0.09659022,-8.418751,-49.031254,2.1750002,0.0,0.19258969
1780239219183,0.35084763,7.3103724,5.8510494,0.14362547,-0.07902836,-0.0014507623,-8.418751,-49.031254,2.1750002,0.0,0.16393858
1780239219184,0.2958127,7.266105,5.5794644,0.14362547,-0.07902836,-0.0014507623,-8.418751,-49.031254,2.1750002,204.20741,0.16393858
1780239219184,0.2958127,7.266105,5.5794644,0.14362547,-0.07902836,-0.0014507623,-8.625,-49.2,2.2687502,0.0,0.16393858
1780239219191,0.2958127,7.266105,5.5794644,0.13812783,-0.05062397,-0.042682953,-8.625,-49.2,2.2687502,0.0,0.15317936
1780239219192,-0.20697916,7.3869424,5.3676996,0.13812783,-0.05062397,-0.042682953,-8.625,-49.2,2.2687502,32.364845,0.15317936
1780239219198,-0.20697916,7.3869424,5.3676996,0.13812783,-0.05062397,-0.042682953,-8.625,-49.0125,2.0812502,0.0,0.15317936
1780239219211,-0.20697916,7.3869424,5.3676996,0.08009735,-0.05092939,0.026342789,-8.625,-49.0125,2.0812502,0.0,0.09850548
1780239219211,-0.6332007,7.6133633,5.0192447,0.08009735,-0.05092939,0.026342789,-8.625,-49.0125,2.0812502,0.0,0.09850548
1780239219218,-0.6332007,7.6133633,5.0192447,0.08009735,-0.05092939,0.026342789,-8.55,-49.575,2.4375,0.0,0.09850548
1780239219230,-0.6332007,7.6133633,5.0192447,0.0028251687,-0.037185326,0.14515258,-8.55,-49.575,2.4375,0.0,0.14986661
1780239219231,-0.5518447,7.8023963,4.857729,0.0028251687,-0.037185326,0.14515258,-8.55,-49.575,2.4375,66.62083,0.14986661
1780239219239,-0.5518447,7.8023963,4.857729,0.0028251687,-0.037185326,0.14515258,-9.0,-49.66875,2.49375,0.0,0.14986661
1780239219249,-0.5518447,7.8023963,4.857729,-0.038712446,0.05688515,0.23158747,-9.0,-49.66875,2.49375,0.0,0.24159332
1780239219249,-0.10049855,7.9363947,4.7605205,-0.038712446,0.05688515,0.23158747,-9.0,-49.66875,2.49375,0.0,0.24159332
1780239219258,-0.10049855,7.9363947,4.7605205,-0.038712446,0.05688515,0.23158747,-8.887501,-49.29375,3.0187502,0.0,0.24159332
1780239219268,-0.10049855,7.9363947,4.7605205,-0.083609715,0.14209834,0.22456272,-8.887501,-49.29375,3.0187502,0.0,0.2785874
1780239219269,0.24765715,7.963912,4.7991047,-0.083609715,0.14209834,0.22456272,-8.887501,-49.29375,3.0187502,46.216007,0.2785874
1780239219278,0.24765715,7.963912,4.7991047,-0.083609715,0.14209834,0.22456272,-8.981251,-49.237503,3.1312501,0.0,0.2785874
1780239219287,0.24765715,7.963912,4.7991047,-0.12514733,0.18333054,0.163478,-8.981251,-49.237503,3.1312501,0.0,0.27567554
1780239219288,0.18783657,8.046464,5.1699924,-0.12514733,0.18333054,0.163478,-8.981251,-49.237503,3.1312501,264.63794,0.27567554
1780239219297,0.18783657,8.046464,5.1699924,-0.12514733,0.18333054,0.163478,-9.431251,-49.2,2.9437501,0.0,0.27567554
1780239219306,0.18783657,8.046464,5.1699924,-0.12636903,0.13171394,0.11216683,-9.431251,-49.2,2.9437501,0.0,0.21424073
1780239219307,-0.05383851,8.288439,5.645267,-0.12636903,0.13171394,0.11216683,-9.431251,-49.2,2.9437501,462.39755,0.21424073
1780239219318,-0.05383851,8.288439,5.645267,-0.12636903,0.13171394,0.11216683,-9.450001,-49.143753,3.1312501,0.0,0.21424073
1780239219326,-0.05383851,8.288439,5.645267,-0.07017108,0.025426516,0.09261972,-9.450001,-49.143753,3.1312501,0.0,0.11894915
1780239219327,-0.06699903,8.636594,5.982954,-0.07017108,0.025426516,0.09261972,-9.450001,-49.143753,3.1312501,478.2438,0.11894915
1780239219337,-0.06699903,8.636594,5.982954,-0.07017108,0.025426516,0.09261972,-9.4125,-48.825,3.3187501,0.0,0.11894915
1780239219344,-0.06699903,8.636594,5.982954,0.05993939,-0.11293039,0.091092594,-9.4125,-48.825,3.3187501,0.0,0.15698364
1780239219345,0.11006984,8.903693,6.2198434,0.05993939,-0.11293039,0.091092594,-9.4125,-48.825,3.3187501,354.887,0.15698364
1780239219358,0.11006984,8.903693,6.2198434,0.05993939,-0.11293039,0.091092594,-9.31875,-48.99375,3.35625,0.0,0.15698364
1780239219364,0.11006984,8.903693,6.2198434,0.21112408,-0.26319882,0.113693945,-9.31875,-48.99375,3.35625,0.0,0.3560524
1780239219365,0.12921242,8.935996,6.148059,0.21112408,-0.26319882,0.113693945,-9.31875,-48.99375,3.35625,14.140128,0.3560524
1780239219378,0.12921242,8.935996,6.148059,0.21112408,-0.26319882,0.113693945,-9.6,-48.750004,3.3000002,0.0,0.3560524
1780239219383,0.12921242,8.935996,6.148059,0.32718506,-0.32978117,0.11125056,-9.6,-48.750004,3.3000002,0.0,0.47768438
1780239219383,0.35324043,8.770891,5.9757752,0.32718506,-0.32978117,0.11125056,-9.6,-48.750004,3.3000002,0.0,0.47768438
1780239219397,0.35324043,8.770891,5.9757752,0.32718506,-0.32978117,0.11125056,-9.618751,-48.581253,3.3000002,0.0,0.47768438
1780239219402,0.35324043,8.770891,5.9757752,0.40170842,-0.25342527,0.046195325,-9.618751,-48.581253,3.3000002,0.0,0.47720858
1780239219402,0.61884373,8.756535,5.9470615,0.40170842,-0.25342527,0.046195325,-9.618751,-48.581253,3.3000002,0.0,0.47720858
1780239219418,0.61884373,8.756535,5.9470615,0.40170842,-0.25342527,0.046195325,-9.9375,-48.61875,3.0375001,0.0,0.47720858
1780239219420,0.61884373,8.756535,5.9470615,0.43469417,-0.26228255,-0.033825666,-9.9375,-48.61875,3.0375001,0.0,0.5088176
1780239219421,0.48006004,8.5779705,6.2342005,0.43469417,-0.26228255,-0.033825666,-9.9375,-48.61875,3.0375001,11.777877,0.5088176
1780239219437,0.48006004,8.5779705,6.2342005,0.43469417,-0.26228255,-0.033825666,-10.106251,-48.768753,3.0187502,0.0,0.5088176
1780239219439,0.48006004,8.5779705,6.2342005,0.46890163,-0.43912283,-0.053067356,-10.106251,-48.768753,3.0187502,0.0,0.64460355
1780239219440,0.0023928226,8.40808,6.501299,0.46890163,-0.43912283,-0.053067356,-10.106251,-48.768753,3.0187502,13.434409,0.64460355
1780239219458,0.0023928226,8.40808,6.501299,0.46890163,-0.43912283,-0.053067356,-10.012501,-49.10625,3.45,0.0,0.64460355
1780239219459,0.0023928226,8.40808,6.501299,0.43072367,-0.68437797,-0.016721943,-10.012501,-49.10625,3.45,0.0,0.8088113
1780239219460,-0.07537391,8.429615,6.1803617,0.43072367,-0.68437797,-0.016721943,-10.012501,-49.10625,3.45,175.59431,0.8088113
1780239219478,-0.07537391,8.429615,6.1803617,0.43072367,-0.68437797,-0.016721943,-10.200001,-49.275,3.5625002,0.0,0.8088113
1780239219479,-0.07537391,8.429615,6.1803617,0.30091864,-0.6507814,0.060550235,-10.200001,-49.275,3.5625002,0.0,0.71953785
1780239219479,0.32333016,8.715857,5.8857455,0.30091864,-0.6507814,0.060550235,-10.200001,-49.275,3.5625002,0.0,0.71953785
1780239219497,0.8895318,8.842676,6.015257,0.30091864,-0.6507814,0.060550235,-10.200001,-49.275,3.5625002,11.644576,0.71953785
1780239219497,0.8895318,8.842676,6.015257,0.107585475,-0.43179265,0.18180342,-10.200001,-49.275,3.5625002,0.0,0.4806995
1780239219498,0.8895318,8.842676,6.015257,0.107585475,-0.43179265,0.18180342,-10.21875,-49.275,3.9375002,0.0,0.4806995
1780239219516,0.8895318,8.842676,6.015257,-0.07719582,-0.30656898,0.27526304,-10.21875,-49.275,3.9375002,0.0,0.4191819
1780239219517,1.4880366,8.460722,6.6532435,-0.07719582,-0.30656898,0.27526304,-10.21875,-49.275,3.9375002,134.09996,0.4191819
1780239219518,1.4880366,8.460722,6.6532435,-0.07719582,-0.30656898,0.27526304,-10.650001,-49.256252,4.2562504,0.0,0.4191819
1780239219535,1.4880366,8.460722,6.6532435,-0.1996707,-0.2900761,0.19310409,-10.650001,-49.256252,4.2562504,0.0,0.40162385
1780239219535,1.8122641,7.6887374,7.2732835,-0.1996707,-0.2900761,0.19310409,-10.650001,-49.256252,4.2562504,0.0,0.40162385
1780239219537,1.8122641,7.6887374,7.2732835,-0.1996707,-0.2900761,0.19310409,-10.70625,-49.256252,4.14375,0.0,0.40162385
1780239219554,1.8122641,7.6887374,7.2732835,-0.22593713,-0.13675343,0.024510246,-10.70625,-49.256252,4.14375,0.0,0.26523545
1780239219555,1.6926229,7.111768,7.6552377,-0.22593713,-0.13675343,0.024510246,-10.70625,-49.256252,4.14375,152.73476,0.26523545
1780239219557,1.6926229,7.111768,7.6552377,-0.22593713,-0.13675343,0.024510246,-10.9875,-49.050003,4.4812503,0.0,0.26523545
1780239219573,1.6926229,7.111768,7.6552377,-0.19722731,0.09292514,-0.13553174,-10.9875,-49.050003,4.4812503,0.0,0.2567149
1780239219574,1.4318053,6.8889365,7.7772717,-0.19722731,0.09292514,-0.13553174,-10.9875,-49.050003,4.4812503,97.348206,0.2567149
1780239219577,1.4318053,6.8889365,7.7772717,-0.19722731,0.09292514,-0.13553174,-10.931251,-49.3875,4.6687503,0.0,0.2567149
1780239219592,1.4318053,6.8889365,7.7772717,-0.28457847,0.26274067,-0.28824356,-10.931251,-49.3875,4.6687503,0.0,0.4828063
1780239219593,1.0067801,6.5084777,7.5954175,-0.28457847,0.26274067,-0.28824356,-10.931251,-49.3875,4.6687503,434.70477,0.4828063
1780239219597,1.0067801,6.5084777,7.5954175,-0.28457847,0.26274067,-0.28824356,-10.837501,-49.18125,4.6125,0.0,0.4828063
1780239219611,1.0067801,6.5084777,7.5954175,-0.4476747,0.30641624,-0.43179265,-10.837501,-49.18125,4.6125,0.0,0.6933602
1780239219612,0.7851449,6.4701924,8.239386,-0.4476747,0.30641624,-0.43179265,-10.837501,-49.18125,4.6125,452.51273,0.6933602
1780239219617,0.7851449,6.4701924,8.239386,-0.4476747,0.30641624,-0.43179265,-10.81875,-48.73125,4.4625,0.0,0.6933602
1780239219630,0.7851449,6.4701924,8.239386,-0.43942824,0.13629529,-0.47546825,-10.81875,-48.73125,4.4625,0.0,0.661622
1780239219631,0.63200426,6.559923,9.253045,-0.43942824,0.13629529,-0.47546825,-10.81875,-48.73125,4.4625,854.4712,0.661622
1780239219637,0.63200426,6.559923,9.253045,-0.43942824,0.13629529,-0.47546825,-10.6125,-48.54375,4.40625,0.0,0.661622
1780239219650,0.63200426,6.559923,9.253045,-0.21341476,-0.1789019,-0.4131618,-10.6125,-48.54375,4.40625,0.0,0.49825135
1780239219650,0.44057846,6.5778694,9.479466,-0.21341476,-0.1789019,-0.4131618,-10.6125,-48.54375,4.40625,0.0,0.49825135
1780239219657,0.44057846,6.5778694,9.479466,-0.21341476,-0.1789019,-0.4131618,-10.6125,-48.581253,4.0125003,0.0,0.49825135
1780239219668,0.44057846,6.5778694,9.479466,0.04314109,-0.3560476,-0.268391,-10.6125,-48.581253,4.0125003,0.0,0.44795623
1780239219669,0.3400799,6.541977,8.665308,0.04314109,-0.3560476,-0.268391,-10.6125,-48.581253,4.0125003,683.73486,0.44795623
1780239219693,0.3400799,6.541977,8.665308,0.04314109,-0.3560476,-0.268391,-10.06875,-48.600002,3.7687502,0.0,0.44795623
1780239219694,0.3400799,6.541977,8.665308,0.14759597,-0.35452047,-0.18256697,-10.06875,-48.600002,3.7687502,0.0,0.4252059
1780239219694,0.7181459,6.62094,7.7270226,0.14759597,-0.35452047,-0.18256697,-10.06875,-48.600002,3.7687502,0.0,0.4252059
1780239219698,0.7181459,6.62094,7.7270226,0.14759597,-0.35452047,-0.18256697,-9.825001,-48.506252,3.7125,0.0,0.4252059
1780239219707,0.7181459,6.62094,7.7270226,0.13965495,-0.24884391,-0.18073443,-9.825001,-48.506252,3.7125,0.0,0.33777466
1780239219707,0.80548394,6.573084,7.0675006,0.13965495,-0.24884391,-0.18073443,-9.825001,-48.506252,3.7125,0.0,0.33777466
1780239219717,0.80548394,6.573084,7.0675006,0.13965495,-0.24884391,-0.18073443,-9.58125,-48.750004,3.4687502,0.0,0.33777466
1780239219726,0.80548394,6.573084,7.0675006,0.07795938,-0.10957073,-0.17554224,-9.58125,-48.750004,3.4687502,0.0,0.22113001
1780239219727,0.73011,6.599405,6.7633133,0.07795938,-0.10957073,-0.17554224,-9.58125,-48.750004,3.4687502,207.49281,0.22113001
1780239219737,0.73011,6.599405,6.7633133,0.07795938,-0.10957073,-0.17554224,-9.243751,-48.600002,3.3750002,0.0,0.22113001
1780239219745,0.73011,6.599405,6.7633133,0.036116343,-0.17340426,-0.14805411,-9.243751,-48.600002,3.3750002,0.0,0.23085375
1780239219746,0.43100718,6.5371914,6.948757,0.036116343,-0.17340426,-0.14805411,-9.243751,-48.600002,3.3750002,72.43252,0.23085375
1780239219758,0.43100718,6.5371914,6.948757,0.036116343,-0.17340426,-0.14805411,-9.0,-48.43125,3.4125001,0.0,0.23085375
1780239219764,0.43100718,6.5371914,6.948757,0.053220067,-0.36032352,-0.115984626,-9.0,-48.43125,3.4125001,0.0,0.38225368
1780239219765,0.35682967,6.7645097,7.0746794,0.053220067,-0.36032352,-0.115984626,-9.0,-48.43125,3.4125001,244.56786,0.38225368
1780239219777,0.35682967,6.7645097,7.0746794,0.053220067,-0.36032352,-0.115984626,-8.962501,-48.506252,3.54375,0.0,0.38225368
1780239219783,0.35682967,6.7645097,7.0746794,0.13293563,-0.32611609,-0.0704765,-8.962501,-48.506252,3.54375,0.0,0.35915253
1780239219784,0.39391842,6.7728844,6.843473,0.13293563,-0.32611609,-0.0704765,-8.962501,-48.506252,3.54375,158.34045,0.35915253
1780239219798,0.39391842,6.7728844,6.843473,0.13293563,-0.32611609,-0.0704765,-8.775001,-48.412502,3.6000001,0.0,0.35915253
1780239219802,0.39391842,6.7728844,6.843473,0.2022668,-0.096742935,-0.03565821,-8.775001,-48.412502,3.6000001,0.0,0.22702987
1780239219803,0.4968098,6.535995,6.2676997,0.2022668,-0.096742935,-0.03565821,-8.775001,-48.412502,3.6000001,567.21875,0.22702987
1780239219817,0.4968098,6.535995,6.2676997,0.2022668,-0.096742935,-0.03565821,-8.418751,-48.525,3.8812501,0.0,0.22702987
1780239219821,0.4968098,6.535995,6.2676997,0.13415733,0.07124006,-0.05428905,-8.418751,-48.525,3.8812501,0.0,0.16130912
1780239219822,0.65952176,6.5575304,5.9494543,0.13415733,0.07124006,-0.05428905,-8.418751,-48.525,3.8812501,190.4354,0.16130912
1780239219837,0.65952176,6.5575304,5.9494543,0.13415733,0.07124006,-0.05428905,-8.587501,-48.581253,4.0125003,0.0,0.16130912
1780239219840,0.65952176,6.5575304,5.9494543,-0.0264955,0.051692948,-0.087274805,-8.587501,-48.581253,4.0125003,0.0,0.104838274
1780239219841,0.622433,6.660422,6.059524,-0.0264955,0.051692948,-0.087274805,-8.587501,-48.581253,4.0125003,147.12906,0.104838274
1780239219858,0.622433,6.660422,6.059524,-0.0264955,0.051692948,-0.087274805,-8.625,-48.393753,4.3500004,0.0,0.104838274
1780239219860,0.622433,6.660422,6.059524,-0.13278292,-0.08269345,-0.105294794,-8.625,-48.393753,4.3500004,0.0,0.18856432
1780239219860,0.42023948,6.6484575,6.532406,-0.13278292,-0.08269345,-0.105294794,-8.625,-48.393753,4.3500004,0.0,0.18856432
1780239219878,0.42023948,6.6484575,6.532406,-0.13278292,-0.08269345,-0.105294794,-8.38125,-48.487503,4.59375,0.0,0.18856432
1780239219879,0.42023948,6.6484575,6.532406,-0.042682953,-0.18195613,-0.08544226,-8.38125,-48.487503,4.59375,0.0,0.20549999
1780239219879,0.3400799,6.6891356,6.9451675,-0.042682953,-0.18195613,-0.08544226,-8.38125,-48.487503,4.59375,0.0,0.20549999
