timestamp,image_name,jerk,gyro_mag,trigger_reason
1780239252199,keyframe_1780239252199.jpg,36.05175,0.14823894,sudden_movement
1780239252713,keyframe_1780239252713.jpg,290.5588,0.23834664,sudden_movement
1780239253228,keyframe_1780239253228.jpg,16.008377,0.31995296,sudden_movement
1780239253743,keyframe_1780239253743.jpg,321.43115,0.26330894,sudden_movement
1780239254278,keyframe_1780239254278.jpg,59.97991,0.14542918,sudden_movement
1780239254792,keyframe_1780239254792.jpg,20.166395,0.09071554,sudden_movement
1780239255327,keyframe_1780239255327.jpg,120.862,0.05922989,sudden_movement
1780239255861,keyframe_1780239255861.jpg,84.23995,0.08384598,sudden_movement
1780239256376,keyframe_1780239256376.jpg,40.17162,0.13713051,sudden_movement
1780239256891,keyframe_1780239256891.jpg,42.480465,0.33002123,sudden_movement
1780239257397,keyframe_1780239257397.jpg,0.0,1.1662879,turn_detected
1780239257898,keyframe_1780239257898.jpg,0.0,1.2767941,turn_detected
1780239258399,keyframe_1780239258399.jpg,72.06726,0.67176354,high_motion_transition
1780239258933,keyframe_1780239258933.jpg,70.731636,0.6680424,high_motion_transition
1780239259524,keyframe_1780239259524.jpg,24.383543,0.3429804,sudden_movement
1780239260040,keyframe_1780239260040.jpg,29.105185,0.23197648,sudden_movement
1780239260554,keyframe_1780239260554.jpg,44.003483,0.6134731,high_motion_transition
1780239261069,keyframe_1780239261069.jpg,457.79895,0.4574635,sudden_movement
1780239261603,keyframe_1780239261603.jpg,271.62552,0.13608472,sudden_movement
1780239262119,keyframe_1780239262119.jpg,197.11398,0.08230993,sudden_movement
1780239262671,keyframe_1780239262671.jpg,31.136806,0.31413808,sudden_movement
1780239263187,keyframe_1780239263187.jpg,187.81757,0.24964933,sudden_movement
1780239263702,keyframe_1780239263702.jpg,65.00912,0.40024367,sudden_movement
1780239264218,keyframe_1780239264218.jpg,49.0756,0.24817294,sudden_movement
1780239264732,keyframe_1780239264732.jpg,113.6856,0.39089602,sudden_movement
1780239265266,keyframe_1780239265266.jpg,80.389015,0.6109146,high_motion_transition
1780239265782,keyframe_1780239265782.jpg,120.00274,0.17159133,sudden_movement
1780239266335,keyframe_1780239266335.jpg,28.667448,0.014997474,sudden_movement
1780239266869,keyframe_1780239266869.jpg,47.95265,0.12805164,sudden_movement
1780239267384,keyframe_1780239267384.jpg,49.22199,0.22774778,sudden_movement
1780239267919,keyframe_1780239267919.jpg,123.99291,0.48598525,sudden_movement
1780239268433,keyframe_1780239268433.jpg,252.9993,0.48895502,sudden_movement
1780239268949,keyframe_1780239268949.jpg,46.810146,0.69248,high_motion_transition
1780239269483,keyframe_1780239269483.jpg,61.794277,0.30520934,sudden_movement
1780239269998,keyframe_1780239269998.jpg,168.06792,0.1754826,sudden_movement
1780239270513,keyframe_1780239270513.jpg,124.39727,0.3787936,sudden_movement
1780239271028,keyframe_1780239271028.jpg,70.7531,0.82875866,high_motion_transition
1780239271543,keyframe_1780239271543.jpg,34.46293,0.13813363,sudden_movement
1780239272060,keyframe_1780239272060.jpg,43.475147,0.14653547,sudden_movement
1780239272592,keyframe_1780239272592.jpg,12.159538,0.17307638,sudden_movement
1780239273108,keyframe_1780239273108.jpg,98.93035,0.06005066,sudden_movement
1780239273623,keyframe_1780239273623.jpg,200.89816,0.18816914,sudden_movement
1780239274157,keyframe_1780239274157.jpg,101.58824,0.89209527,high_motion_transition
1780239274671,keyframe_1780239274671.jpg,0.0,1.8244352,turn_detected
1780239275178,keyframe_1780239275178.jpg,0.0,1.1676139,turn_detected
1780239275683,keyframe_1780239275683.jpg,66.94698,0.36806676,sudden_movement
1780239276218,keyframe_1780239276218.jpg,287.7407,0.42095658,sudden_movement
1780239276771,keyframe_1780239276771.jpg,135.35976,0.364541,sudden_movement
1780239277286,keyframe_1780239277286.jpg,249.78064,0.4322574,sudden_movement
1780239277801,keyframe_1780239277801.jpg,141.99733,0.31670436,sudden_movement
1780239278316,keyframe_1780239278316.jpg,78.336716,0.21252398,sudden_movement
1780239278831,keyframe_1780239278831.jpg,188.85135,0.20746554,sudden_movement
1780239279346,keyframe_1780239279346.jpg,294.82745,0.5234435,high_motion_transition
1780239279862,keyframe_1780239279862.jpg,166.14865,0.48860955,sudden_movement
1780239280414,keyframe_1780239280414.jpg,10.233206,0.30089518,sudden_movement
1780239280930,keyframe_1780239280930.jpg,61.251637,0.31281027,sudden_movement
1780239281445,keyframe_1780239281445.jpg,105.40485,0.44724026,sudden_movement
1780239281960,keyframe_1780239281960.jpg,394.51596,0.46188977,sudden_movement
1780239282475,keyframe_1780239282475.jpg,51.74255,0.06826214,sudden_movement
1780239283009,keyframe_1780239283009.jpg,100.24833,0.04282437,sudden_movement
1780239283563,keyframe_1780239283563.jpg,42.85812,0.054538593,sudden_movement
1780239284097,keyframe_1780239284097.jpg,258.93686,0.06904073,sudden_movement
1780239284612,keyframe_1780239284612.jpg,34.5726,0.22880587,sudden_movement
1780239285146,keyframe_1780239285146.jpg,36.010742,0.25467333,sudden_movement
1780239285660,keyframe_1780239285660.jpg,168.54475,0.24527794,sudden_movement
1780239286176,keyframe_1780239286176.jpg,632.8687,0.62425286,high_motion_transition
1780239286711,keyframe_1780239286711.jpg,141.93344,0.5365525,high_motion_transition
1780239287218,keyframe_1780239287218.jpg,0.0,1.1288618,turn_detected
1780239287723,keyframe_1780239287723.jpg,212.84674,0.6976578,high_motion_transition
1780239288256,keyframe_1780239288256.jpg,50.733562,0.35139146,sudden_movement
1780239288790,keyframe_1780239288790.jpg,202.92377,0.3148063,sudden_movement
1780239289304,keyframe_1780239289304.jpg,0.0,1.0363313,turn_detected
1780239289839,keyframe_1780239289839.jpg,148.5424,0.76705986,high_motion_transition
1780239290355,keyframe_1780239290355.jpg,95.11184,0.9384305,high_motion_transition
1780239290870,keyframe_1780239290870.jpg,444.69165,0.31076938,sudden_movement
1780239291385,keyframe_1780239291385.jpg,200.46614,0.4688353,sudden_movement
1780239291900,keyframe_1780239291900.jpg,82.345,0.5177519,high_motion_transition
1780239292415,keyframe_1780239292415.jpg,28.609274,0.32738632,sudden_movement
1780239292930,keyframe_1780239292930.jpg,43.94531,0.19501883,sudden_movement
1780239293445,keyframe_1780239293445.jpg,17.60006,0.03990566,sudden_movement
1780239293960,keyframe_1780239293960.jpg,76.00212,0.070109315,sudden_movement
1780239294475,keyframe_1780239294475.jpg,40.02285,0.033307545,sudden_movement
1780239295029,keyframe_1780239295029.jpg,18.292427,0.081352085,sudden_movement
1780239295544,keyframe_1780239295544.jpg,113.250725,0.17103961,sudden_movement
1780239296060,keyframe_1780239296060.jpg,71.19465,0.33592433,sudden_movement
1780239296574,keyframe_1780239296574.jpg,270.54977,0.12490974,sudden_movement
